0,0.00460926,0.345736,0.314754
10,0.00158002,0.00163707,0.259042
20,0.00179562,0.00177484,0.286284
30,0.00207274,0.00192909,0.292539
40,0.00205238,0.00183385,0.281747
50,0.00206924,0.00186226,0.270656
60,0.00205633,0.00508098,0.2789
70,0.00200171,0.00182502,0.287739
80,0.00214701,0.00190018,0.244662
90,0.00139658,0.00155969,0.232635
100,0.00172808,0.00163921,0.244904
110,0.00174772,0.00472132,0.240573
120,0.00165863,0.00174076,0.25294
130,0.00138925,0.00155286,0.222716
140,0.00158898,0.00167232,0.24734
150,0.00186533,0.00198396,0.236563
160,0.00157208,0.0017004,0.244077
170,0.00151481,0.00164682,0.228772
180,0.00138161,0.00165184,0.221165
190,0.00140496,0.00155606,0.281629
200,0.00282759,0.00191606,0.262238
210,0.00173406,0.00155938,0.31207
220,0.00239483,0.00195976,0.31897
230,0.00252226,0.00194466,0.289081
240,0.00254052,0.00195518,0.316666
250,0.00266991,0.00255086,0.325342
260,0.0024607,0.00222506,0.307473
270,0.00251895,0.00191858,0.310839
280,0.00250785,0.00196217,0.307146
290,0.00253321,0.00194804,0.313668
300,0.00253519,0.00512604,0.322865
310,0.00251205,0.00194669,0.316209
320,0.00253388,0.00194446,0.3126
330,0.00254213,0.00195638,0.326916
340,0.00252737,0.00196568,0.247441
350,0.00190363,0.00218127,0.304498
360,0.00136469,0.00160291,0.228258
370,0.00135729,0.00159099,0.246389
380,0.00192164,0.00173072,0.24257
390,0.00150328,0.00164054,0.255298
400,0.00204623,0.00182344,0.233416
410,0.00187576,0.0020297,0.278431
420,0.00198411,0.0018225,0.229565
430,0.0016407,0.00169195,0.252548
440,0.00176314,0.00175141,0.237828
450,0.00166924,0.00496811,0.257807
460,0.00198453,0.0020095,0.239381
470,0.00156512,0.00168279,0.289943
480,0.00261906,0.0020174,0.236979
490,0.00159451,0.00174957,0.277602
500,0.00234035,0.00208516,0.316542
510,0.00248778,0.00512297,0.321867
520,0.00252298,0.00196369,0.313936
530,0.00247969,0.00190723,0.313176
540,0.00249547,0.00193902,0.313494
550,0.00246975,0.00194253,0.299766
560,0.00247817,0.00194591,0.306961
570,0.0024856,0.00194411,0.327686
580,0.0025069,0.00194644,0.312313
590,0.00247612,0.00193375,0.300703
600,0.00134322,0.00156607,0.3164
610,0.00287019,0.00193354,0.324246
620,0.00240031,0.00195803,0.320427
630,0.00256214,0.00195234,0.326319
640,0.00229268,0.0019212,0.291173
650,0.00231014,0.00192991,0.321951
660,0.00218554,0.00671504,0.305964
670,0.00218513,0.00192149,0.313205
680,0.00256759,0.0019903,0.316932
690,0.00246747,0.00194339,0.31791
700,0.00244675,0.00201796,0.322133
710,0.00243244,0.00194669,0.298291
720,0.00133252,0.00156516,0.255468
730,0.00215149,0.00191336,0.28684
740,0.001307,0.00154295,0.253381
750,0.00220701,0.00181547,0.296971
760,0.00130985,0.00156491,0.260191
770,0.00210015,0.00178816,0.28756
780,0.00199853,0.00220477,0.252594
790,0.00211789,0.00178332,0.294921
800,0.00135044,0.0015672,0.263353
810,0.00210638,0.00181435,0.276346
820,0.00138303,0.00157141,0.252367
830,0.00212027,0.00178303,0.288047
840,0.00128904,0.00154069,0.261191
850,0.00211815,0.00181803,0.283089
860,0.00130404,0.00152801,0.257505
870,0.0021194,0.00180009,0.284417
880,0.00191972,0.00175134,0.25506
890,0.0021125,0.00184233,0.28763
900,0.00130195,0.00154674,0.25213
910,0.00213505,0.0017886,0.283205
920,0.00186546,0.00178154,0.260874
930,0.00212144,0.00177288,0.280581
940,0.00185457,0.00176923,0.259247
950,0.00210575,0.00182041,0.284373
960,0.00204811,0.00182279,0.259749
970,0.00209927,0.00183268,0.282664
980,0.00134135,0.00156051,0.251484
990,0.00211873,0.00178816,0.296937
1000,0.00210648,0.0018208,0.256418
1010,0.00211167,0.00183405,0.281702
1020,0.00196226,0.00220868,0.259471
1030,0.0021397,0.00558712,0.287357
1040,0.0013476,0.00151051,0.26197
1050,0.00292502,0.00180583,0.282855
1060,0.00205844,0.00510027,0.25974
1070,0.00210632,0.00181386,0.28868
1080,0.00131317,0.00153742,0.2603
1090,0.00214943,0.00451183,0.287462
1100,0.00202645,0.00204716,0.264767
1110,0.0030579,0.00177961,0.284836
1120,0.00196706,0.00183277,0.257776
1130,0.00211313,0.00187412,0.288169
1140,0.00234855,0.0018551,0.258991
1150,0.00209961,0.00180377,0.281912
1160,0.00184579,0.0021537,0.260682
1170,0.0020884,0.00181009,0.28672
1180,0.00195823,0.00172859,0.265938
1190,0.00208676,0.00183341,0.287204
1200,0.00135873,0.0015168,0.259978
1210,0.00212265,0.00179277,0.282553
1220,0.00188369,0.00175634,0.272454
1230,0.00229392,0.00180528,0.280809
1240,0.00136594,0.00157981,0.254699
1250,0.00205227,0.00181354,0.28952
1260,0.00196727,0.00182553,0.256098
1270,0.00223879,0.00183593,0.296639
1280,0.00195133,0.00151222,0.256886
1290,0.0020499,0.00182307,0.294904
1300,0.00187186,0.0017753,0.250684
1310,0.00215351,0.00177352,0.295336
1320,0.0021377,0.00157505,0.253161
1330,0.00207536,0.00178631,0.304943
1340,0.00222761,0.00186883,0.318177
1350,0.00246821,0.0018957,0.305951
1360,0.00248295,0.00194917,0.317528
1370,0.00198344,0.00179865,0.31819
1380,0.00246506,0.0019349,0.332144
1390,0.0024514,0.00193839,0.306239
1400,0.0024903,0.00193658,0.323004
1410,0.00127573,0.00171134,0.329042
1420,0.00246485,0.00194409,0.305729
1430,0.00245828,0.00195357,0.32706
1440,0.00246565,0.00245915,0.31258
1450,0.00196733,0.00180796,0.315415
1460,0.00242093,0.00194047,0.32732
1470,0.00244424,0.0019371,0.320344
1480,0.00244856,0.00195401,0.315439
1490,0.00220627,0.00514192,0.329145
1500,0.00243215,0.00195181,0.294323
1510,0.00242245,0.00563569,0.325291
1520,0.00245069,0.00196262,0.322375
1530,0.00244712,0.0019391,0.315255
1540,0.00171805,0.00150721,0.333814
1550,0.00244482,0.00244642,0.275988
1560,0.00244035,0.00193434,0.313532
1570,0.00242809,0.00192001,0.321864
1580,0.00243874,0.00193877,0.329145
1590,0.00245588,0.00194649,0.311696
1600,0.00244696,0.00195199,0.313598
1610,0.00125698,0.0017022,0.328805
1620,0.00246652,0.00214441,0.271089
1630,0.00159428,0.00165882,0.245039
1640,0.00161518,0.0017497,0.243351
1650,0.00161227,0.00167506,0.248614
1660,0.00160315,0.00195583,0.241135
1670,0.0019585,0.001701,0.250091
1680,0.00160179,0.00171571,0.248317
1690,0.00163096,0.0041834,0.259508
1700,0.00161947,0.00170405,0.237016
1710,0.00191187,0.00209639,0.236842
