0,1.94054,0.792955,0.570997
300,1.27769,0.40145,0.421913
600,1.28425,0.4013,0.350822
900,1.28459,0.401946,0.350646
1200,1.28316,0.399698,0.34007
1500,1.29421,0.400714,0.340263
1800,1.28819,0.404815,0.349525
2100,1.2989,0.402177,0.340099
2400,1.29363,0.402367,0.351209
2700,1.293,0.400903,0.349936
