0,1.36827,5.00618,0.948359
300,1.26151,4.99736,0.906415
600,0.847648,2.72524,0.486816
900,0.851634,2.74128,0.489354
1200,0.846763,2.84722,0.523802
1500,0.925721,2.98498,0.50535
1800,0.920844,3.05113,0.512187
2100,1.27286,5.08202,0.937264
2400,1.26993,5.05051,0.929416
2700,1.28964,4.99717,0.925581
