0,799.4237075522542,1.0
1,831.0562016665936,1.0
2,868.4056984186172,1.0
3,888.7691886425018,1.0
4,1102.2970728413202,2.0
5,1330.916845869273,2.0
6,1427.4389647038188,2.0
7,1512.1641283109784,2.0
8,1593.191443213891,2.0
9,1686.659466303885,2.0
10,1806.930417955853,2.0
11,1918.460727116093,2.0
12,2003.99358343333,2.0
13,2106.8701508119702,2.0
14,2234.120205600593,2.0
15,2366.308153371794,2.0
16,2496.7093398389407,2.0
17,2615.4317704588175,2.0
18,2727.6093261872884,2.0
19,2860.869177232351,2.0
20,3012.868250693369,2.0
21,3155.518536957912,2.0
22,3297.636045272295,2.0
23,3439.249001045755,2.0
24,3584.106313465629,2.0
25,3747.2174919471145,2.0
26,3915.8437236812897,2.0
27,4082.752719477052,2.0
28,4250.552119403612,2.0
29,4426.607269275759,2.0
30,4609.103728229682,2.0
31,4807.284731818159,2.0
32,5053.02384012469,8.0
33,5313.501475184225,8.0
34,5571.54764334776,8.0
35,5882.634469064185,8.0
36,6367.925131885928,2.0
37,6645.452016101203,8.0
38,6867.775237948236,8.0
39,7086.683062842931,8.0
40,7319.372488300316,8.0
41,7518.228728647613,3.0
42,7674.533215105766,3.0
43,7883.058473473707,3.0
44,8092.526853684336,3.0
45,8255.836810401583,4.0
46,8467.642295797821,4.0
47,8712.738224822097,4.0
48,9020.12804827618,4.0
49,9412.5358556813,4.0
50,9770.241429632639,9.0
51,10012.42403711687,9.0
52,10264.764408589923,9.0
53,10554.860698005932,3.0
54,10891.86517450148,3.0
55,11299.466050061512,51.0
56,11656.282940498553,3.0
57,11997.801312381285,3.0
58,12372.491223784804,3.0
59,12746.96059819893,3.0
60,13189.653696077068,3.0
61,13617.760745560165,3.0
62,14068.200252512295,3.0
63,14434.305712001398,3.0
64,14847.610298255087,3.0
65,15307.879729665874,3.0
66,15732.844422422424,3.0
67,16121.328408054731,3.0
68,16544.369489924156,3.0
69,17105.162749059586,15.0
70,17652.053784039803,27.0
71,18215.747872747917,3.0
72,18733.56601288033,2.0
73,19173.75409995763,3.0
74,19652.661413850332,3.0
75,20167.81950527642,3.0
76,20701.156826860915,3.0
77,21275.244748963283,3.0
78,21862.948139242708,3.0
79,22316.544297201013,3.0
80,22763.934859262692,3.0
81,23220.702677338202,3.0
82,23677.106066986453,3.0
83,24095.8220045591,3.0
84,24531.323956304164,3.0
85,25043.201639858133,2.0
86,25485.939312616698,3.0
87,26071.652565022367,3.0
88,26597.206081560675,9.0
89,27128.905967746978,9.0
90,27300.092766516085,45.0
91,27883.238025436036,8.0
92,28876.140166898338,32.0
93,29521.379538541107,9.0
94,30518.281316165812,21.0
95,31267.241283743977,9.0
96,31814.74031899836,9.0
97,32429.55781728105,10.0
98,33069.07417515056,4.0
99,33788.31091313556,3.0
100,34594.46911778585,10.0
101,35471.42000721588,3.0
102,36456.985126347965,4.0
103,37338.54052396242,4.0
104,38225.809161380865,3.0
105,39143.97655498593,2.0
106,40007.21572373008,3.0
107,40867.970550910606,3.0
108,41553.44993392292,3.0
109,42327.145620214586,3.0
110,43088.16760279723,3.0
111,43860.550503367704,3.0
112,44845.204332219575,2.0
113,45621.31423112027,3.0
114,46392.28533931235,3.0
115,47151.23534450053,3.0
116,47991.55787197208,3.0
117,48922.9441926631,3.0
118,49685.032420044954,2.0
119,50425.21810794394,2.0
120,51090.75832829977,3.0
121,51723.72054120656,3.0
122,52369.224656687016,3.0
123,53103.81867090684,39.0
124,54271.95866631357,15.0
125,55581.81363188276,38.0
126,56793.06399559805,14.0
127,57912.3302608489,15.0
128,58787.06776182711,14.0
129,59705.98969033848,14.0
130,60757.6688768757,14.0
131,62055.16379795315,14.0
132,63444.800952633675,14.0
133,64901.5660799392,51.0
134,66262.40456615617,51.0
135,67437.80823396135,26.0
136,68846.6914489519,50.0
137,69948.70091361426,26.0
138,71153.3904914096,26.0
139,72496.24022941517,26.0
140,73535.92597106,26.0
141,74644.65065411197,3.0
142,76048.77208963706,10.0
143,77033.56521021704,18.0
144,77915.29382321337,18.0
145,78829.52227067752,18.0
146,79667.63129070918,16.0
147,80678.87879757394,17.0
148,81624.44941626766,24.0
149,82861.98902236852,24.0
150,84089.15057571935,36.0
151,84867.43310522728,30.0
152,85534.59877830585,29.0
153,86409.33496769238,53.0
154,87327.28642178173,45.0
155,88556.81238628867,40.0
156,90498.09403975443,27.0
157,92503.87150891322,2.0
158,94258.88235366302,2.0
159,94896.29062134179,34.0
160,95859.388897438,42.0
161,96463.29312746659,130.0
162,96524.6916408927,33.0
163,93991.28345244317,88.0
164,90522.96505090836,112.0
165,85454.43740071794,160.0
166,83160.29211038287,73.0
167,84334.27800282645,9.0
168,85362.67952616289,3.0
169,86012.38367907687,2.0
170,86341.71271960918,21.0
171,86944.6266782821,22.0
172,87709.83646631676,30.0
173,88767.61452959971,30.0
174,91013.22308198642,30.0
175,94035.26403298957,18.0
176,96189.04419284135,11.0
177,97811.09101103489,10.0
178,98719.25606272851,9.0
179,97252.29997014064,33.0
180,95319.13706410238,9.0
181,92945.12040922028,9.0
182,91764.29453739029,9.0
183,90936.55220862404,25.0
184,89317.42615882613,73.0
185,84970.70320250401,73.0
186,83378.12996548368,25.0
187,82422.9997695299,33.0
188,84447.08630455224,33.0
189,85440.33078654174,9.0
190,87318.11220834708,7.0
191,88789.26842463501,21.0
192,89096.1006406469,21.0
193,89989.95499849299,27.0
194,90871.11107413805,51.0
195,91597.98296254415,22.0
196,90638.11268724926,22.0
197,92964.89612820998,45.0
198,91670.95597732134,57.0
199,86297.79586125235,77.0
200,80891.29783270351,65.0
201,75786.83763057212,193.0
202,72813.36768643229,129.0
203,70655.00373466293,66.0
204,68585.49562531564,122.0
205,67814.89771554449,92.0
206,67407.09437781756,154.0
207,69849.81697486236,142.0
208,72052.04293013504,110.0
209,75195.26737572644,158.0
210,80192.82835788236,92.0
211,85234.64897940327,32.0
212,87301.7020532435,9.0
213,87988.05442899911,8.0
214,87625.14005845683,16.0
215,86591.4202468563,45.0
216,82894.8987585053,88.0
217,78737.39236203977,70.0
218,75501.37277096267,130.0
219,72602.60507488306,138.0
220,66905.63715912976,211.0
221,59914.36446650681,256.0
222,59886.9130991509,124.0
223,59598.0090205437,190.0
224,60308.059848681085,185.0
225,61902.95355813236,141.0
226,62605.62846719139,119.0
227,62900.96789896254,136.0
228,63452.12841826778,154.0
229,64056.28392241143,154.0
230,68114.85658870192,122.0
231,71248.23329169038,50.0
232,73186.32088234261,74.0
233,76345.6909183795,27.0
234,79015.85926218602,83.0
235,79544.27988753808,57.0
236,76965.23282941472,76.0
237,75603.93921024425,76.0
238,75049.237138648,27.0
239,74214.28532383224,51.0
240,71355.83740831079,3.0
241,69620.93867956876,99.0
242,69307.44085748508,3.0
243,69297.79253654626,26.0
244,69069.86397836352,74.0
245,69341.19261520973,146.0
246,72794.32562958435,170.0
247,78366.41885004716,78.0
248,81457.9348450792,40.0
249,82634.12180413347,16.0
250,80714.3328274272,23.0
251,78963.60336132745,23.0
252,78048.53200453412,17.0
253,76595.23382112125,33.0
254,76075.14600431122,33.0
255,76999.5607287441,81.0
256,78831.87398220337,92.0
257,80713.8020142216,20.0
258,85031.1128798965,55.0
259,88570.21205004517,39.0
260,90252.23980577469,47.0
261,90646.44189269144,65.0
262,88487.29810544707,33.0
263,86750.17045744989,65.0
264,84797.37927018348,89.0
265,83664.68630830498,66.0
266,84188.80953478157,66.0
267,84692.20728948081,106.0
268,86161.69924803474,114.0
269,91136.45242961802,42.0
270,94584.64058439506,47.0
271,95959.51719948469,79.0
272,95795.70074715262,63.0
273,95070.97726946184,47.0
274,91684.69003040555,52.0
275,89533.65204758593,46.0
276,86805.26432388525,108.0
277,85615.40823064212,108.0
278,86603.42781864457,60.0
279,91601.3220316996,59.0
280,94539.99416860954,7.0
281,96605.1689247603,7.0
282,97540.07470580915,49.0
283,94862.60768298355,25.0
284,93441.92768911639,25.0
285,91786.89938671188,81.0
286,89717.5681139029,154.0
287,87894.58083578908,113.0
288,88406.96266561512,89.0
289,89114.40482758594,53.0
290,91906.7194314769,17.0
291,91942.81851874458,138.0
292,88237.0980091797,42.0
293,84998.99585796388,50.0
294,82741.07547357747,43.0
295,77625.62615524692,96.0
296,72395.76204241594,160.0
297,69271.04919138318,192.0
298,68948.91138612224,167.0
299,70722.97262241972,183.0
