0,4061.955860473502,168.0
1,6856.595951043231,19.0
2,18374.066737506804,19.0
3,38220.84790730218,47.0
4,63032.60983334779,65.0
5,66954.83980143275,163.0
6,42157.16495009695,546.0
7,44696.577653249595,502.0
8,72507.22961112832,93.0
9,69569.42102808453,155.0
10,63328.161409999055,237.0
11,57027.85972651815,291.0
12,66433.03044166071,235.0
13,58708.16295340011,292.0
14,62243.052218243174,240.0
15,69739.78496683108,199.0
16,69334.94055218002,177.0
17,69593.59955403255,179.0
18,57799.057872090256,335.0
19,67313.56056015888,197.0
20,63670.52177276295,236.0
21,70960.98049267917,162.0
22,60407.3419482848,275.0
23,59522.79907382491,289.0
24,68904.70590211585,206.0
25,64142.285122739995,243.0
26,66544.3385880328,201.0
27,69217.6996847634,194.0
28,62683.10528035689,246.0
29,65982.77742067816,236.0
30,59452.0277854663,308.0
31,68670.27908316295,212.0
32,60809.78290791801,295.0
33,63036.110486240206,262.0
34,60351.773248126134,306.0
35,71111.29498972812,186.0
36,67354.76526587216,231.0
37,62633.483945681466,258.0
38,65501.219662797346,228.0
39,61184.553321987674,276.0
40,72064.18371064673,170.0
41,59488.106307666414,287.0
42,68351.7270089901,222.0
43,70684.10469934852,172.0
44,69816.15015153203,198.0
45,53549.671805867845,320.0
46,64169.39702956752,240.0
47,59071.58616797748,296.0
48,69060.0435847325,173.0
49,71593.70144455574,160.0
50,73137.06417263817,176.0
51,58104.89825320528,319.0
52,54025.22990836832,372.0
53,74379.6841634143,115.0
54,67599.22610382171,204.0
55,73377.5888982755,129.0
56,65951.47894998986,268.0
57,56157.276455907864,341.0
58,77763.99004733641,111.0
59,62784.23720040494,248.0
60,59642.80946989541,241.0
61,65616.6798975036,214.0
62,65592.05502227905,248.0
63,62294.81808446777,292.0
64,64751.36504044507,218.0
65,69656.39512430775,147.0
66,71810.18924256595,167.0
67,49813.035226708336,391.0
68,70844.36351869302,190.0
69,62919.43469140964,247.0
70,77402.37044855088,56.0
71,69427.92696512466,166.0
72,53962.96105328806,348.0
73,63951.93696473962,314.0
74,60395.83579628384,315.0
75,77739.2636158947,78.0
76,62666.4399210787,238.0
77,58049.90469435422,281.0
78,73082.95220657017,187.0
79,62627.08773268209,280.0
80,74225.07854004961,103.0
81,73315.76737914508,112.0
82,57000.024535831384,278.0
83,63935.94516390982,300.0
84,64330.40080106817,248.0
85,74319.41337524648,95.0
86,66032.9460707664,185.0
87,56495.682830099824,312.0
88,62977.649088189246,272.0
89,66246.59649316213,223.0
90,69022.52324681859,135.0
91,62440.46788676105,233.0
92,54155.12133391008,332.0
93,69257.59094730581,248.0
94,67940.959469674,223.0
95,71582.58777113947,131.0
96,72155.88812252681,115.0
97,65272.379016718114,213.0
98,68999.33443526934,189.0
99,64009.00368963494,226.0
