0,739.7306554298848
1,777.2962724529207
2,1166.8385974653602
3,1279.2096480315704
4,1353.895222501531
5,1504.566895791315
6,1636.4203839542897
7,1672.8431678528023
8,1759.8873085482628
9,1867.8753722116235
10,2022.459182647514
11,2174.1991142287297
12,2310.1978964543446
13,2391.152427797915
14,2466.735174896382
15,2606.7417547076034
16,2761.6105088603254
17,2922.3484880453816
18,3072.690265422438
19,3153.6140470751807
20,3275.619935115323
21,3411.8432996679057
22,3554.386940570019
23,3736.0840168125683
24,3835.963042498847
25,3858.450478616381
26,4011.250816344341
27,4322.622627389076
28,4582.404464709452
29,4818.7270187302365
30,5039.097976267862
31,5154.167963081246
32,5251.077762130965
33,5528.13826793745
34,5817.891061221389
35,6091.893764105852
36,6348.570872765066
37,6504.719704957508
38,6664.808008652382
39,6899.056162831804
40,7173.656018079568
41,7485.047152214424
42,7697.177734200864
43,7553.04013746258
44,7409.361532535652
45,7421.084914397866
46,7569.71854423777
47,7784.376809912179
48,8078.09926021243
49,8323.69305469916
50,8555.617557123494
51,8755.306059608964
52,9038.14895496201
53,9356.271913731032
54,9697.910532385979
55,10011.620470332755
56,10210.238543084946
57,10387.924062697095
58,10539.8858687343
59,10767.055855100942
60,11056.15758389365
61,11398.384527925427
62,11649.874054472813
63,11914.354645769556
64,12290.22877894632
65,12531.62869807974
66,12937.569895161876
67,13341.694543371214
68,13633.692665279317
69,13918.783884331862
70,14211.681961189941
71,14452.107990957642
72,14851.858134072067
73,15247.987731319254
74,15628.646414269277
75,15866.551567756786
76,16095.132523427572
77,16221.588348241441
78,16439.33146588174
79,16730.415433148482
80,16996.183301724144
81,17130.438696136785
82,17440.469178693424
83,17647.05397846731
84,17807.895602899593
85,18187.572108730485
86,18532.787578010437
87,18861.1367841164
88,19284.16140071251
89,19661.044601896523
90,19683.738459114604
91,20108.229847145656
92,20566.433406518358
93,20809.542792709857
94,21168.66193382602
95,21531.665798911807
96,21497.873937425058
97,21571.073977222528
98,21930.431871994086
99,22240.298573974902
100,22537.13160391075
101,22945.328157532953
102,23045.26841119172
103,23121.9428541006
104,23508.565160634065
105,23986.959703964207
106,24476.429239303783
107,24886.48695664139
108,25141.03132387765
109,25041.33399146833
110,25485.3783251779
111,26005.263453546686
112,26514.45184180636
113,27087.8837282475
114,27464.63211603872
115,27514.40378439641
116,27606.478501907994
117,28173.8354712879
118,28849.983484101744
119,29366.415008392683
120,29732.19365716091
121,29886.242491277204
122,29923.79801815661
123,30283.448695654315
124,30891.53200252554
125,31522.989306852698
126,32103.583375904032
127,32496.41618203935
128,32453.371347281034
129,32576.514158737806
130,33125.68205823073
131,33916.585252009645
132,34546.519629614144
133,34923.77273819855
134,35134.28221179977
135,35288.28601770568
136,35820.76289979199
137,36581.00252682984
138,37333.01663749604
139,38001.4900902639
140,37949.90629273788
141,37956.136969704436
142,38223.83663470736
143,38912.0029158984
144,39703.35116848955
145,40217.0830354729
146,40058.88877084863
147,39746.90170893985
148,39714.17726164084
149,39859.85855825788
150,39164.443611756025
151,36378.460549831245
152,31419.393965145922
153,26994.21625234074
154,24161.63143621251
155,21677.26676395144
156,18024.46509244945
157,14426.949483571803
158,11903.615164586401
159,10156.365222914324
160,8913.124915344013
161,7632.926062804497
162,6288.465819089072
163,5011.886400772034
164,4169.430064578575
165,3550.9864207245423
166,2984.334048055985
167,2582.9225132740353
168,2356.7716523139206
169,2226.5384298948798
170,2167.6850854596196
171,2111.802506607765
172,1995.3093556163756
173,1965.3383011098538
174,2041.414477938561
175,2019.8912470186974
176,1844.2962859372433
177,1624.8196463146346
178,1309.558613465663
179,1054.278099624983
180,885.0919824034598
181,835.0264935798987
182,768.586387028178
183,681.2968800258784
184,586.5255200721854
185,482.66185853223135
186,326.32552701251234
187,177.85360302055017
188,92.72519656602208
189,47.740195742934475
190,40.36192198259232
191,57.032707156377
192,96.69958350521392
193,166.24865383495626
194,177.6399482207289
195,149.47039218485043
196,84.70018835882729
197,144.90343614906465
198,546.9529667392296
199,1304.773805044614
200,2127.7156996337353
201,2857.376107068249
202,3416.6038267555205
203,3725.0902510583774
204,3794.968480704781
205,3734.361120468353
206,3647.234667622891
207,3493.619909835147
208,3211.768388912705
209,2873.59442762456
210,2489.2126158207143
211,2175.678322512715
212,1900.1231492358434
213,1624.450800664607
214,1468.0927196310229
215,1321.1968814105578
216,1072.6330503273543
217,792.624932567378
218,642.4141486204664
219,536.449349907321
220,494.2316900916203
221,462.1362710194824
222,426.7089743468205
223,401.48709081342076
224,375.5361925165929
225,349.47492639644844
226,331.59568603590014
227,341.296623880535
228,351.08605476312243
229,441.1206077881985
230,496.56364113129047
231,629.4340647213359
232,999.8012002733196
233,1662.1405155451014
234,2729.5322916887667
235,4072.1852273547465
236,5469.45499439948
237,6606.023612880703
238,7196.40635847811
239,7249.41792635594
240,7006.231180610022
241,6591.069805560723
242,6121.249549367402
243,5562.057079626202
244,5085.821086859338
245,4614.947097513748
246,4168.919584167536
247,3701.4949807864537
248,3206.666287910018
249,2721.274226431954
250,2408.734918211727
251,2175.270828952827
252,2204.230878752369
253,2528.163060977046
254,3137.1874083152093
255,3951.1154098462193
256,4747.996653980104
257,5478.587637683279
258,5937.052286688777
259,6008.055056264926
260,5935.949230702805
261,5668.173459339091
262,5353.255011674059
263,4907.709354654511
264,4382.692421374978
265,3780.9732504425874
266,3158.6348323847233
267,2427.422403269661
268,1805.7994242119023
269,1220.0865041952434
270,779.9266085688495
271,498.75643479360417
272,388.54776410935483
273,419.31279724256046
274,498.690600625561
275,716.1875013305822
276,1009.9848681506598
277,1387.4097664486114
278,1716.8213946222281
279,2065.5781426553676
280,2252.5850202889947
281,2307.6700935637864
282,2345.599603552314
283,2316.9651979404653
284,2181.6331378824843
285,1881.9413753590075
286,1498.78610727802
287,1130.4603077074348
288,760.0676353670227
289,462.67763619675816
290,252.1468977330096
291,147.8629101475326
292,97.09512911334241
293,97.01964741441043
294,110.49371751814033
295,144.57043066293227
296,191.24844750764055
297,213.72145423447637
298,248.75179465565498
299,366.8772495445576
