0,0.00402463,0.00228119
300,0.00216271,0.000826627
600,0.00150538,0.000851754
900,0.00150054,0.000843279
1200,0.0014749,0.000892186
1500,0.00145691,0.000947179
1800,0.00145643,0.000954532
2100,0.00141691,0.000960377
2400,0.0020864,0.000956756
2700,0.00140351,0.000952211
3000,0.00183751,0.000954662
3300,0.00131701,0.000955231
3600,0.00129499,0.000942867
3900,0.00131583,0.000939686
4200,0.00132067,0.000944675
4500,0.00127573,0.000894928
4800,0.00193548,0.000900128
5100,0.00122696,0.000897667
5400,0.00121167,0.000884387
5700,0.00127833,0.000922206
6000,0.00122737,0.000915772
6300,0.0012353,0.000915571
6600,0.00125296,0.000907412
6900,0.00125325,0.000910134
7200,0.00121831,0.00091568
7500,0.00120558,0.000908625
7800,0.00122237,0.000893034
8100,0.00120568,0.000895669
8400,0.00119611,0.000898059
8700,0.00184514,0.000886216
9000,0.00118966,0.000907063
9300,0.0011916,0.000891431
9600,0.00188955,0.000890021
9900,0.00171385,0.000887843
10200,0.00122718,0.000889557
10500,0.00121334,0.000885625
10800,0.00141482,0.000904945
11100,0.00124138,0.000902014
11400,0.00124078,0.000898679
11700,0.00124147,0.000899901
12000,0.00122024,0.000887282
12300,0.00123393,0.000885385
12600,0.00122417,0.000900705
12900,0.00122396,0.00088778
13200,0.00122256,0.000885066
13500,0.00123046,0.000883404
13800,0.0012334,0.000826392
14100,0.00116072,0.000912292
14400,0.00122963,0.00089486
14700,0.00122806,0.00079308
15000,0.00114299,0.000794328
15300,0.0012214,0.000794118
15600,0.00112591,0.000900067
15900,0.00115716,0.000792553
16200,0.00119468,0.000862462
16500,0.00115575,0.000802399
16800,0.00114401,0.00078504
17100,0.00112822,0.000817766
17400,0.00112853,0.000843288
17700,0.00125265,0.000881433
18000,0.00108638,0.000776466
18300,0.00108608,0.00084822
18600,0.00114475,0.000779006
18900,0.00108541,0.000785377
19200,0.00163729,0.000923043
19500,0.00118125,0.000769378
19800,0.00108826,0.000773305
20100,0.00103595,0.000770643
20400,0.00107598,0.000781095
20700,0.0011633,0.000788605
21000,0.00112579,0.000832749
21300,0.00108068,0.000762841
21600,0.00108674,0.000763796
21900,0.00107862,0.00079844
22200,0.00109713,0.000766733
22500,0.00104497,0.000802673
22800,0.00109008,0.000841629
23100,0.00107457,0.000808621
23400,0.00104744,0.000764683
23700,0.00104248,0.000769407
24000,0.00111374,0.000850995
24300,0.00120695,0.000855008
24600,0.00105793,0.000763454
24900,0.0010358,0.000767349
25200,0.00103507,0.000770578
25500,0.00102414,0.00080904
25800,0.00113639,0.000762257
26100,0.00115614,0.000859584
26400,0.00102122,0.000763811
26700,0.00102963,0.000773065
27000,0.0010273,0.000760962
27300,0.00103388,0.000760792
27600,0.00104006,0.000777353
27900,0.00113202,0.000887268
28200,0.00101936,0.00076827
28500,0.00103621,0.000770284
28800,0.00102898,0.000774793
29100,0.0010353,0.000812545
29400,0.00106718,0.000872458
29700,0.0011381,0.000764532
