0,0.0114543,412.5,0.0144743
300,0.0172656,51.4449,0.0179606
600,0.017279,61.5217,0.0187683
900,0.0147858,103.799,0.015473
1200,0.0141201,247.364,0.0148727
1500,0.0134727,1309.08,0.0142434
1800,0.0136959,3393.45,0.0144922
2100,0.0136823,2551.28,0.0144983
2400,0.0140093,324.787,0.0148158
2700,0.0137424,1950.84,0.0154095
3000,0.0138228,1358.26,0.0146477
3300,0.0136242,4177.59,0.0144386
3600,0.0136131,4080.06,0.0144185
3900,0.0122399,6026.3,0.013024
4200,0.0123798,3597.17,0.0130978
4500,0.0120493,4899.89,0.0127667
4800,0.0125269,4211.15,0.0132462
5100,0.0123944,1693.98,0.013201
5400,0.0124994,4405.78,0.0133027
5700,0.0124921,3102.3,0.0132919
6000,0.0125433,1615.68,0.0133506
6300,0.0125621,1562.71,0.0133462
6600,0.0123131,4510,0.0131061
6900,0.0127813,2475.98,0.0135777
7200,0.0125699,2036.07,0.0133337
7500,0.0126148,1671.04,0.0134066
7800,0.0121196,7543.71,0.0129088
8100,0.0122432,1096.26,0.0130428
8400,0.0122787,4396.55,0.0130727
8700,0.0123973,4161.02,0.0131751
9000,0.0124266,1870.79,0.013216
9300,0.0126315,4253.86,0.0134293
9600,0.0127553,2133.42,0.0135522
9900,0.0127385,2598.7,0.0135404
10200,0.0125257,1166.38,0.0133448
10500,0.0124009,2634.61,0.0131996
10800,0.0124246,3246.37,0.0132087
11100,0.012448,2042.02,0.0132485
11400,0.0127079,3744.91,0.0135185
11700,0.0128183,1072.16,0.0136095
12000,0.0126268,4056.39,0.0134273
12300,0.0125699,3297.41,0.0133909
12600,0.0121929,1692.62,0.013819
12900,0.0123632,2416.07,0.0131635
13200,0.0122928,1109.6,0.0130904
13500,0.0128686,4670.72,0.0136921
13800,0.0125527,4549.14,0.0133418
14100,0.0127448,1877.49,0.0135484
14400,0.012567,2022.33,0.0133712
14700,0.01253,661.771,0.0133255
15000,0.0125024,1938.22,0.0132974
15300,0.0123725,3778.65,0.0131535
15600,0.013293,2062.1,0.0141015
15900,0.0128303,1991.6,0.0136382
16200,0.0127955,911.805,0.0136071
16500,0.0123962,4332.96,0.0132096
16800,0.0125127,2628.01,0.013284
17100,0.0124004,1664.41,0.0140459
17400,0.0122763,1460.41,0.0130628
17700,0.0128647,982.733,0.0136615
18000,0.0125972,5377.31,0.0133723
18300,0.0130838,2018.43,0.0138725
18600,0.0125687,3079.52,0.0133898
18900,0.012282,6078.7,0.0134328
19200,0.0131767,567.258,0.0139686
19500,0.0122943,4378.19,0.0130979
19800,0.0126496,2444.23,0.0134528
20100,0.013246,3241.35,0.0140414
20400,0.012544,7543.71,0.0133379
20700,0.0124547,1284.23,0.0132746
21000,0.0125119,2695.57,0.0132887
21300,0.0123219,3927.25,0.0131145
21600,0.0121556,7598.38,0.0129531
21900,0.0123352,7516.67,0.0131412
22200,0.0130471,548.705,0.0138364
22500,0.0132384,2262.3,0.0140199
22800,0.0122096,7543.71,0.0130533
23100,0.0121066,7598.38,0.012903
23400,0.0123859,4378.19,0.0131791
23700,0.0124607,1514.19,0.01324
24000,0.0131676,1168.33,0.0139426
24300,0.0136163,1004.86,0.0145651
24600,0.0134029,7543.71,0.0144818
24900,0.0142787,1651.3,0.0153691
25200,0.0142029,703.27,0.015115
25500,0.0138937,4112.06,0.0147624
25800,0.0140454,984.116,0.0149153
26100,0.0136964,4568.96,0.0145031
26400,0.0133426,3158.36,0.0141468
26700,0.0127911,1472.72,0.0135082
27000,0.0124432,4549.14,0.0132329
27300,0.0121385,5607.36,0.0128458
27600,0.0122859,2435.72,0.0129912
27900,0.0121776,4359.98,0.0128835
28200,0.0124838,760.113,0.0131974
28500,0.0123977,3731.59,0.0131704
28800,0.0123052,1353,0.0131061
29100,0.0124947,2435.72,0.0132985
29400,0.012172,7598.38,0.0129488
29700,0.0123582,2664.74,0.0131518
