0,65.2153,0.00928536
10,62.2345,0.00999985
20,63.0654,0.00999515
30,63.2978,0.00999426
40,62.4381,0.00999862
50,61.9556,0.00998788
60,61.3165,0.00986912
70,61.6838,0.00982312
80,61.2808,0.00999951
90,60.9108,0.00997153
100,60.5583,0.00996855
110,60.1098,0.00996142
120,60.161,0.00994847
130,59.8917,0.00999072
140,59.4814,0.00996694
150,58.8673,0.0099957
160,59.1234,0.00997864
170,59.316,0.00999696
180,58.5916,0.00998698
190,58.8879,0.00995673
200,58.2326,0.00999526
210,57.8698,0.00997346
220,57.7107,0.00998915
230,57.7312,0.00999443
240,57.0781,0.00999844
250,56.997,0.00998438
260,56.9946,0.0099967
270,56.8917,0.00998883
280,56.785,0.00999896
290,56.597,0.00998419
300,56.1376,0.00999296
310,56.018,0.00998303
320,56.0257,0.00998464
330,55.6573,0.00998927
340,55.7336,0.00997875
350,55.3899,0.00999952
360,55.3408,0.00998746
370,55.124,0.00999733
380,54.9078,0.00999287
390,54.9085,0.00999564
400,54.7076,0.00999963
410,54.4738,0.00999851
420,54.3751,0.00999814
430,54.2879,0.00999752
440,54.1118,0.0099957
450,54.0893,0.00999479
460,54.032,0.00999962
470,53.5673,0.0099998
480,53.3951,0.009994
490,53.4565,0.00999357
500,53.3537,0.009995
510,53.2023,0.00999419
520,53.08,0.00998281
530,53.1227,0.00999213
540,52.7754,0.00999761
550,52.6174,0.00999932
560,52.5161,0.00999475
570,52.5371,0.00999951
580,52.3446,0.00999815
590,52.1068,0.00999917
600,51.9561,0.00999996
610,52.0349,0.00999809
620,51.78,0.00999542
630,51.8137,0.0099997
640,51.6214,0.00999927
650,51.5843,0.00999777
660,51.3176,0.00999897
670,51.1891,0.00999905
680,51.2114,0.00999924
690,51.1087,0.00999413
700,51.0353,0.00999635
710,50.7818,0.00999924
720,50.6777,0.00999859
730,50.5852,0.00999906
740,50.5461,0.00999789
750,50.3896,0.00999631
760,50.3845,0.00999954
770,50.3193,0.00999815
780,50.0629,0.00999947
790,49.9254,0.00999827
800,49.9772,0.00999908
810,49.9588,0.00999843
820,49.7123,0.00999873
830,49.6838,0.00999861
840,49.6078,0.00999546
850,49.4303,0.0099989
860,49.3105,0.0099983
870,49.3178,0.00999952
880,49.2038,0.00999817
890,49.1345,0.00999983
900,49.0631,0.00999883
910,48.9637,0.01
920,48.699,0.00999965
930,48.7486,0.00999943
940,48.759,0.00999998
950,48.6483,0.00999994
960,48.5037,0.00999954
970,48.4134,0.00999995
980,48.1692,0.00999723
990,48.1737,0.0099985
1000,48.072,0.00999988
1010,48.1644,0.00999917
1020,47.9866,0.00999961
1030,47.9102,0.00999992
1040,47.8181,0.00999956
1050,47.6337,0.00999999
1060,47.405,0.00999887
1070,47.3869,0.00999945
1080,47.2122,0.00999997
1090,46.8706,0.00999925
1100,46.5684,0.00999989
1110,46.4416,0.00999992
1120,46.2254,0.00999993
1130,46.1218,0.00999999
1140,46.0123,0.00999991
1150,45.6628,0.00999997
1160,45.3323,0.00999999
1170,45.9244,0.00999973
1180,45.6837,0.00999992
1190,45.8118,0.01
1200,45.8114,0.00999996
1210,45.8424,0.00999998
1220,45.7048,0.00999986
1230,45.3754,0.01
1240,45.2172,0.01
1250,45.111,0.01
1260,45.0722,0.01
1270,44.7769,0.01
1280,45.4459,0.01
1290,45.223,0.01
1300,45.2048,0.00999998
1310,45.1806,0.00999998
1320,45.1728,0.01
1330,45.2765,0.01
1340,45.026,0.00999995
1350,45.2484,0.00999988
1360,45.2663,0.00999941
1370,44.9999,0.00999949
1380,44.7971,0.0099995
