0,0.0279605,2807.43,0.0301058
10,0.0245921,184.755,0.025789
20,0.0199443,202.311,0.0209646
30,0.019758,158.24,0.0207772
40,0.0196027,185.474,0.0206112
50,0.0177367,159.165,0.0187256
60,0.0203893,145.202,0.0213894
70,0.0202761,128.565,0.0212622
80,0.0203124,128.675,0.0213008
90,0.0201601,118.49,0.0211372
100,0.0204959,111.402,0.0214863
110,0.0206666,105.459,0.0216511
120,0.0208084,104.377,0.0217944
130,0.0184557,102.235,0.0194518
140,0.0207588,84.3008,0.0217413
150,0.0210061,93.4768,0.0219826
160,0.021688,85.5212,0.0226811
170,0.0213656,79.4707,0.0223473
180,0.020336,77.1977,0.0213182
190,0.0208653,77.0927,0.0218488
200,0.0216054,74.5866,0.0225975
210,0.0189153,70.924,0.019901
220,0.0213477,64.7469,0.0223372
230,0.0209521,63.1653,0.0219415
240,0.02171,61.5795,0.022697
250,0.0217659,60.7958,0.0227596
260,0.0218134,57.6838,0.0227952
270,0.0219872,53.6754,0.0229892
280,0.0221467,56.0212,0.0231374
290,0.018496,52.5273,0.0194918
300,0.0226205,51.4411,0.0236093
310,0.021973,49.222,0.0229594
320,0.0224808,47.8441,0.0234659
330,0.0230443,46.1653,0.0240329
340,0.0236975,44.4331,0.0246638
350,0.022748,42.6069,0.0237475
360,0.0221086,42.0557,0.0230842
370,0.0229102,40.9736,0.0236305
380,0.023122,39.8319,0.0241141
390,0.0232006,39.1625,0.0241936
400,0.0234236,38.4235,0.0244191
410,0.023631,37.2695,0.0246353
420,0.0235126,36.8115,0.0245075
430,0.0233831,36.6334,0.0243758
440,0.0220301,36.1659,0.0230333
450,0.0237079,35.389,0.0247077
460,0.0238718,34.8439,0.0248714
470,0.0238989,33.4027,0.0249098
480,0.0240319,32.881,0.0250341
490,0.0240362,32.2311,0.0250419
500,0.0241586,31.5546,0.025163
510,0.0217347,31.0019,0.0227458
520,0.0245954,30.0719,0.0255918
530,0.02507,29.1437,0.0260651
540,0.0257014,28.463,0.026698
550,0.0251073,28.249,0.0261211
560,0.0252209,27.4414,0.0262225
570,0.0251221,27.1606,0.0261335
580,0.0231093,26.4108,0.0238951
590,0.0255642,25.6529,0.0265721
600,0.0258507,24.7148,0.0268689
610,0.0259382,24.2698,0.0269523
620,0.0258226,23.6859,0.0268425
630,0.0259065,23.3961,0.0269238
640,0.0233181,22.8897,0.0243431
650,0.0269541,22.0767,0.0279815
660,0.0271151,21.4657,0.0281433
670,0.0271077,20.7859,0.0281285
680,0.0271105,20.8115,0.0281469
690,0.0271243,20.1828,0.0281634
700,0.0271998,20.0077,0.0282444
710,0.02478,19.524,0.0258279
720,0.0278279,19.0942,0.0288722
730,0.0278695,18.5222,0.0289188
740,0.0278125,18.3919,0.0288525
750,0.0289111,18.4247,0.0299623
760,0.028516,18.3201,0.0295599
770,0.025999,17.4208,0.027046
780,0.0291374,17.4649,0.030195
790,0.0292724,17.1733,0.0303224
800,0.0295864,16.8523,0.0306516
810,0.0292817,16.3011,0.0303639
820,0.0292579,16.0848,0.0303228
830,0.0273919,15.8766,0.0284667
840,0.0298868,15.6022,0.0309608
850,0.030559,15.1755,0.0316342
860,0.0321836,14.9382,0.0332616
870,0.0307483,14.6673,0.0318164
880,0.029769,14.4299,0.0308228
890,0.0300866,14.1771,0.0308343
900,0.0307787,13.9351,0.0318552
910,0.0312879,13.5884,0.0323802
920,0.0312861,13.3342,0.0323815
930,0.0320164,13.1377,0.0331184
940,0.0289201,12.9254,0.0300381
950,0.0319382,12.7427,0.0330388
960,0.0324616,12.5472,0.0335684
970,0.032433,12.3671,0.0335433
980,0.0328998,12.0835,0.0340211
990,0.0327789,11.8705,0.0338847
1000,0.0324124,11.703,0.0331755
1010,0.0337608,11.3699,0.0348861
1020,0.0340375,11.2986,0.0351796
1030,0.0343269,11.0348,0.0354737
1040,0.034395,10.9544,0.0355334
1050,0.0350141,10.5759,0.0361674
1060,0.0356473,10.4102,0.0368044
1070,0.0355885,10.1713,0.0367381
1080,0.0337323,10.1487,0.0348934
1090,0.036611,9.96902,0.0377739
1100,0.0365078,9.89059,0.0376635
1110,0.0362539,9.78464,0.0374092
1120,0.036786,9.6111,0.0379454
1130,0.0345504,9.51866,0.0357119
1140,0.0369708,9.30372,0.0381528
1150,0.037459,9.22089,0.0386268
1160,0.0375093,9.09094,0.0386822
1170,0.0373097,8.9907,0.0384909
1180,0.0359936,8.74094,0.0371756
1190,0.0382832,8.74611,0.0394761
1200,0.0382382,8.67675,0.0394401
1210,0.0392452,8.45827,0.040455
1220,0.0340474,8.50927,0.0352352
1230,0.0357872,8.33142,0.0365752
1240,0.0395433,8.32216,0.0407556
1250,0.0396664,8.09608,0.040888
1260,0.0405081,8.07289,0.0417276
1270,0.0374265,7.98049,0.0386406
1280,0.0398824,7.98471,0.0411199
1290,0.0401163,7.82607,0.0413536
1300,0.0402284,7.84777,0.0414654
1310,0.0404619,7.72853,0.0417013
1320,0.0385141,7.60998,0.0397685
1330,0.0401621,7.49717,0.0414302
1340,0.0405542,7.39728,0.0418181
1350,0.0404673,7.38772,0.041743
1360,0.0397578,7.25372,0.0410265
1370,0.0408287,7.28056,0.0420733
1380,0.0406851,7.17191,0.0419406
1390,0.0380645,7.19674,0.0393333
1400,0.0406711,7.07071,0.0419448
1410,0.0412989,7.04005,0.0425897
1420,0.040621,7.01605,0.0419043
1430,0.0413978,6.97113,0.0427075
1440,0.0304963,6.97349,0.0317426
1450,0.0406715,6.926,0.041877
1460,0.040055,6.86843,0.0413407
1470,0.0306919,6.8392,0.0319705
1480,0.030205,6.84277,0.0313899
1490,0.0300832,6.89589,0.031252
1500,0.0302614,6.81491,0.0314237
1510,0.0302257,6.86427,0.0314011
1520,0.0268,6.85599,0.0279955
1530,0.0303204,6.86355,0.0315137
1540,0.0430006,6.83,0.0442313
1550,0.0409258,6.82282,0.0422603
1560,0.0412872,6.84583,0.0426348
1570,0.0282381,6.89236,0.0295391
1580,0.0409427,6.824,0.0421744
1590,0.0408065,6.8298,0.0421697
1600,0.040755,6.90966,0.0420946
1610,0.0294271,6.92969,0.0307201
1620,0.0401016,6.95121,0.0409116
1630,0.0300113,6.99027,0.0313189
1640,0.029763,6.97198,0.030966
1650,0.0408635,6.89862,0.0421088
1660,0.0298336,6.88573,0.0311522
1670,0.0277771,6.87431,0.0289824
1680,0.0298826,6.86319,0.031076
