0,0.0429723,0.0468904
10,0.0405494,0.042492
20,0.0400865,0.0412735
30,0.0405819,0.0417443
40,0.0397918,0.0409321
50,0.0401364,0.0413286
60,0.0399651,0.0411677
70,0.0397126,0.0408935
80,0.0399441,0.0410543
90,0.039519,0.0407574
100,0.0398609,0.0409164
110,0.0401497,0.0413806
120,0.0401447,0.0414141
130,0.0397107,0.0409953
140,0.039013,0.0401935
150,0.0386614,0.0399544
160,0.0388818,0.0400611
170,0.03939,0.040978
180,0.0397588,0.040993
190,0.0378978,0.0390721
200,0.0383833,0.0394584
210,0.0384448,0.0396932
220,0.0386306,0.0398648
230,0.0381619,0.0393014
240,0.0387368,0.0398861
250,0.0382701,0.0394741
260,0.0384687,0.0395767
270,0.0383941,0.0395836
280,0.0383805,0.0395317
290,0.0389519,0.0401433
300,0.0390569,0.0403027
310,0.0388203,0.0399418
320,0.0383384,0.039526
330,0.0386063,0.0397883
340,0.0388392,0.0400628
350,0.0388648,0.040087
360,0.0390224,0.0402308
370,0.0383506,0.0395829
380,0.0386728,0.0398461
390,0.0386961,0.0398971
400,0.0385584,0.0398054
410,0.0403488,0.0415713
420,0.039028,0.0401824
430,0.0384279,0.039705
440,0.0389259,0.0400929
450,0.0386117,0.0398044
460,0.0387426,0.0400156
470,0.0385827,0.0397641
480,0.0392317,0.0403681
490,0.038762,0.0399386
500,0.038966,0.0401212
510,0.0380008,0.0392802
520,0.0395594,0.0407595
530,0.0385631,0.0397517
540,0.0391933,0.0404501
550,0.0386849,0.0398384
560,0.0391839,0.0404376
570,0.0391694,0.0404094
580,0.038971,0.0401915
590,0.039384,0.0406302
600,0.0394596,0.0407249
610,0.0393567,0.0405006
620,0.0392765,0.0403639
630,0.0384872,0.0396135
640,0.0391317,0.0403644
650,0.0402442,0.0415386
660,0.0386076,0.0397952
670,0.0387404,0.0399249
680,0.0397611,0.0410369
690,0.0388103,0.0399678
700,0.0384891,0.0397277
710,0.0395935,0.0408944
720,0.037645,0.0388306
730,0.0388197,0.0400213
740,0.0390489,0.0402736
750,0.0388107,0.0400402
760,0.0390933,0.0403551
770,0.0400537,0.0412659
780,0.0400856,0.0413255
790,0.0393682,0.0404815
800,0.0393711,0.0406379
810,0.0383154,0.0394829
820,0.0393872,0.040652
830,0.0392792,0.0405584
840,0.0388672,0.0401079
850,0.0392577,0.0404647
860,0.0396509,0.0409704
870,0.0395346,0.0407298
880,0.041769,0.0429871
890,0.0395135,0.0407821
900,0.0393479,0.040636
910,0.0391933,0.0405041
920,0.0400435,0.0412394
930,0.0399074,0.0411671
940,0.039631,0.0409186
950,0.0401588,0.0414762
960,0.0399263,0.0412104
970,0.0395551,0.0408254
980,0.0393359,0.0405711
990,0.0394426,0.0406672
1000,0.0397983,0.041052
1010,0.0394288,0.0407128
1020,0.0397029,0.0409588
1030,0.0403429,0.0416104
1040,0.0405468,0.0417661
1050,0.0402013,0.0415288
1060,0.0404937,0.041757
1070,0.0400686,0.0413295
1080,0.0406812,0.0419647
1090,0.0399532,0.0412727
