0,35.5128,0.445807
300,23.0385,0.648522
600,21.0224,0.383007
900,19.1401,0.845016
1200,17.9924,0.779766
1500,18.547,0.820985
1800,16.6253,0.857481
2100,20.0706,0.431
2400,19.7071,0.772292
2700,16.5836,0.3869
3000,18.4444,0.915425
3300,17.0397,0.487984
3600,9.90213,0.483678
3900,17.2674,0.968881
4200,10.2121,0.460692
4500,10.5598,0.498967
4800,11.1428,0.648461
5100,15.5943,0.648015
5400,14.8994,0.799937
5700,13.4648,0.688778
6000,19.3399,0.950921
6300,19.3683,0.883674
6600,8.83152,0.553117
6900,16.1674,0.862799
7200,18.1141,0.928259
7500,20.5242,0.491886
7800,9.55254,0.499771
8100,16.9443,0.77053
8400,19.5742,0.484974
8700,14.8403,0.740503
9000,19.8472,0.916698
9300,17.3069,0.903865
9600,16.1005,0.336166
9900,18.9175,0.431736
10200,18.0635,0.891366
10500,17.6948,0.789625
10800,18.5822,0.794173
11100,17.2683,0.784496
11400,15.4715,0.806608
11700,18.6833,0.438916
12000,20.0779,0.867598
12300,18.4644,0.426926
12600,19.5468,0.905852
12900,19.9002,0.944872
13200,19.3171,0.866705
13500,19.3786,0.451576
13800,19.1472,0.48596
14100,19.1312,0.417148
14400,16.3156,0.358059
14700,19.9112,0.893688
15000,18.4088,0.424785
15300,19.3086,0.456106
15600,17.0103,0.834006
15900,12.2706,0.527702
16200,19.231,0.787034
16500,20.5102,0.963038
16800,19.4911,0.936197
17100,18.8208,0.398465
17400,19.2456,0.480162
17700,18.5938,0.36667
18000,18.3122,0.381437
18300,16.9059,0.800011
18600,18.6979,0.77702
18900,16.9345,0.488988
19200,18.2176,0.73839
19500,17.792,0.913423
19800,16.4065,0.813261
20100,19.6788,0.415145
20400,16.8194,0.960241
20700,18.6934,0.912279
21000,18.2078,0.898514
21300,18.9546,0.899343
21600,18.0386,0.402091
21900,17.5647,0.354817
22200,21.002,0.792902
22500,17.5721,0.728322
22800,17.798,0.34261
23100,18.3818,0.337127
23400,18.345,0.800569
23700,18.1115,0.910495
24000,19.6846,0.955025
24300,16.2376,0.748462
24600,18.2883,0.344428
24900,21.2565,0.880016
25200,17.3711,0.796063
25500,16.0487,0.726351
25800,17.5154,0.336892
26100,20.0153,0.436504
26400,18.5793,0.414476
26700,17.1453,0.860847
27000,15.153,0.796818
27300,11.9335,0.7467
27600,18.725,0.399995
27900,18.6478,0.775626
28200,12.7964,0.621798
28500,11.86,0.529955
28800,19.9824,0.889154
29100,17.2363,0.726987
29400,18.2873,0.920419
29700,19.8846,0.452491
