0,-1.9654648392218414e-13
1,-1.4001269018371765e-12
2,-3.6030342392360387e-12
3,-7.451898574931375e-12
4,-1.3002337906372718e-11
5,-2.0456967960118114e-11
6,-3.199504803282137e-11
7,-4.496593653929284e-11
8,-6.098378272094591e-11
9,-0.019195556725729146
